# BUSCO version is: 4.0.5 
# The lineage dataset is: plasmodium_odb10 (Creation date: 2019-11-21, number of species: 23, number of BUSCOs: 3642)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
145at5820	Complete	1373_g	4945.3	2227	https://www.orthodb.org/v10?query=145at5820	Pre-mRNA-processing-splicing factor 8, putative
150at5820	Missing
151at5820	Missing
154at5820	Complete	2353_g	4134.7	2362	https://www.orthodb.org/v10?query=154at5820	DNA polymerase epsilon catalytic subunit
160at5820	Missing
165at5820	Complete	1278_g	2940.5	2141	https://www.orthodb.org/v10?query=165at5820	Biotin carboxylase subunit of acetyl CoA carboxylase, putative
171at5820	Complete	118_g	1980.6	4273	https://www.orthodb.org/v10?query=171at5820	NOT family protein, putative
174at5820	Complete	783_g	1892.9	1938	https://www.orthodb.org/v10?query=174at5820	PowCR01_120036100
175at5820	Missing
177at5820	Missing
179at5820	Missing
181at5820	Missing
186at5820	Complete	408_g	1279.6	2089	https://www.orthodb.org/v10?query=186at5820	PowCR01_110014700
188at5820	Missing
189at5820	Complete	267_g	3655.0	2378	https://www.orthodb.org/v10?query=189at5820	Armadillo
198at5820	Missing
212at5820	Missing
218at5820	Missing
221at5820	Missing
224at5820	Missing
225at5820	Complete	1783_g	911.2	1858	https://www.orthodb.org/v10?query=225at5820	PowCR01_110015400
229at5820	Missing
230at5820	Missing
240at5820	Missing
244at5820	Missing
249at5820	Missing
250at5820	Complete	833_g	1636.9	2172	https://www.orthodb.org/v10?query=250at5820	PowCR01_040013300
252at5820	Missing
254at5820	Complete	2591_g	2139.9	2114	https://www.orthodb.org/v10?query=254at5820	PowCR01_140023600
258at5820	Fragmented	96_g	1484.7	1687	https://www.orthodb.org/v10?query=258at5820	Erythrocyte membrane-associated antigen
267at5820	Missing
270at5820	Complete	1620_g	3193.8	2153	https://www.orthodb.org/v10?query=270at5820	Pre-mRNA-splicing helicase BRR2, putative
271at5820	Missing
279at5820	Missing
280at5820	Missing
286at5820	Missing
289at5820	Complete	1467_g	2588.9	1884	https://www.orthodb.org/v10?query=289at5820	DEAD/DEAH box helicase, putative
291at5820	Fragmented	3741_g	284.0	770	https://www.orthodb.org/v10?query=291at5820	homeobox-containing protein
303at5820	Missing
306at5820	Missing
313at5820	Complete	2343_g	3128.6	2169	https://www.orthodb.org/v10?query=313at5820	SNF2 helicase, putative
322at5820	Missing
326at5820	Complete	45_g	502.6	1286	https://www.orthodb.org/v10?query=326at5820	A0A2P9CZB3_9APIC
327at5820	Complete	2572_g	1373.7	2016	https://www.orthodb.org/v10?query=327at5820	PowCR01_140005200
332at5820	Complete	718_g	3391.9	1852	https://www.orthodb.org/v10?query=332at5820	Carbamoyl phosphate synthetase
338at5820	Missing
341at5820	Complete	463_g	1386.9	1948	https://www.orthodb.org/v10?query=341at5820	PowCR01_030019500
342at5820	Complete	2829_g	1749.2	1531	https://www.orthodb.org/v10?query=342at5820	Proteasome activator complex subunit 4
348at5820	Missing
349at5820	Missing
351at5820	Missing
352at5820	Missing
359at5820	Missing
363at5820	Missing
365at5820	Complete	340_g	2012.6	2542	https://www.orthodb.org/v10?query=365at5820	Formin 2
366at5820	Missing
367at5820	Complete	2148_g	2276.9	1771	https://www.orthodb.org/v10?query=367at5820	Guanidine nucleotide exchange factor
374at5820	Missing
376at5820	Missing
377at5820	Fragmented	2031_g	1009.1	828	https://www.orthodb.org/v10?query=377at5820	Cell cycle associated protein, putative
381at5820	Missing
382at5820	Missing
384at5820	Missing
388at5820	Complete	339_g	3252.2	1692	https://www.orthodb.org/v10?query=388at5820	Clathrin heavy chain
395at5820	Missing
400at5820	Missing
412at5820	Missing
415at5820	Missing
422at5820	Complete	177_g	1421.5	1742	https://www.orthodb.org/v10?query=422at5820	ring-infected erythrocyte surface antigen
425at5820	Complete	2521_g	1517.3	1615	https://www.orthodb.org/v10?query=425at5820	Trafficking protein particle complex subunit 8, putative
426at5820	Missing
437at5820	Missing
438at5820	Missing
445at5820	Complete	1520_g	1193.9	2193	https://www.orthodb.org/v10?query=445at5820	Bromodomain
447at5820	Complete	662_g	1596.0	5070	https://www.orthodb.org/v10?query=447at5820	PowCR01_010006700
449at5820	Missing
451at5820	Missing
459at5820	Complete	106_g	662.4	1610	https://www.orthodb.org/v10?query=459at5820	PowCR01_130023100
467at5820	Complete	2717_g	1172.4	1241	https://www.orthodb.org/v10?query=467at5820	PowCR01_070006700
470at5820	Missing
472at5820	Fragmented	4069_g	268.6	314	https://www.orthodb.org/v10?query=472at5820	Immunoglobulin-like fold
478at5820	Complete	2481_g	2190.8	1447	https://www.orthodb.org/v10?query=478at5820	Ferlin, putative
484at5820	Missing
499at5820	Fragmented	3530_g	733.0	714	https://www.orthodb.org/v10?query=499at5820	THO complex subunit 2, putative
501at5820	Missing
518at5820	Missing
521at5820	Complete	1989_g	2324.4	1390	https://www.orthodb.org/v10?query=521at5820	LCCL domain-containing protein
522at5820	Missing
527at5820	Missing
529at5820	Missing
533at5820	Complete	3572_g	2406.1	1276	https://www.orthodb.org/v10?query=533at5820	Ferlin, putative
535at5820	Missing
537at5820	Fragmented	1011_g	1171.3	1392	https://www.orthodb.org/v10?query=537at5820	ABC transporter I family member 1, putative
538at5820	Complete	2087_g	2159.5	1523	https://www.orthodb.org/v10?query=538at5820	Myosin C, putative
551at5820	Missing
553at5820	Complete	2185_g	2049.5	1986	https://www.orthodb.org/v10?query=553at5820	Acid phosphatase, putative
555at5820	Complete	1388_g	2157.7	1334	https://www.orthodb.org/v10?query=555at5820	P-type ATPase, putative
556at5820	Missing
558at5820	Missing
565at5820	Missing
569at5820	Missing
571at5820	Missing
575at5820	Missing
576at5820	Missing
579at5820	Complete	409_g	1716.6	1505	https://www.orthodb.org/v10?query=579at5820	PowCR01_110014500
580at5820	Missing
585at5820	Complete	2311_g	2258.6	1348	https://www.orthodb.org/v10?query=585at5820	LCCL domain-containing protein
588at5820	Complete	3189_g	1147.4	1751	https://www.orthodb.org/v10?query=588at5820	Atypical protein kinase, ABC-1 family, putative
590at5820	Fragmented	2952_g	771.2	1009	https://www.orthodb.org/v10?query=590at5820	PowCR01_080023600
592at5820	Complete	1288_g	1813.0	1217	https://www.orthodb.org/v10?query=592at5820	C2 domain
595at5820	Missing
598at5820	Complete	1122_g	1962.7	1300	https://www.orthodb.org/v10?query=598at5820	DNA polymerase
603at5820	Fragmented	3557_g	231.2	550	https://www.orthodb.org/v10?query=603at5820	PowCR01_030020500
608at5820	Missing
640at5820	Missing
642at5820	Missing
644at5820	Complete	300_g	541.5	1241	https://www.orthodb.org/v10?query=644at5820	Telomerase reverse transcriptase
646at5820	Missing
648at5820	Complete	3012_g	1670.5	1422	https://www.orthodb.org/v10?query=648at5820	A0A0D9QL44_PLAFR
656at5820	Complete	1803_g	1799.8	1422	https://www.orthodb.org/v10?query=656at5820	Myosin F, putative
659at5820	Complete	306_g	1410.3	1423	https://www.orthodb.org/v10?query=659at5820	CLU domain
671at5820	Missing
674at5820	Missing
682at5820	Missing
684at5820	Missing
694at5820	Missing
706at5820	Complete	910_g	2278.2	1166	https://www.orthodb.org/v10?query=706at5820	Probable ATP-dependent 6-phosphofructokinase
711at5820	Missing
719at5820	Complete	516_g	713.8	1130	https://www.orthodb.org/v10?query=719at5820	Myosin E, putative
723at5820	Complete	1048_g	1302.0	1299	https://www.orthodb.org/v10?query=723at5820	EGF-like, conserved site
742at5820	Complete	140_g	1761.1	1256	https://www.orthodb.org/v10?query=742at5820	Cation transporting ATPase, putative
746at5820	Fragmented	3099_g	637.7	778	https://www.orthodb.org/v10?query=746at5820	PowCR01_140060100
747at5820	Complete	2416_g	468.2	1149	https://www.orthodb.org/v10?query=747at5820	PowCR01_040012400
755at5820	Missing
756at5820	Missing
760at5820	Complete	1183_g	1651.3	1540	https://www.orthodb.org/v10?query=760at5820	ABC transporter type 1, transmembrane domain
765at5820	Complete	1889_g	1778.8	1803	https://www.orthodb.org/v10?query=765at5820	Spindle pole body protein, putative
766at5820	Complete	1004_g	1674.6	1012	https://www.orthodb.org/v10?query=766at5820	Ankyrin repeat-containing domain
775at5820	Complete	343_g	1766.1	1361	https://www.orthodb.org/v10?query=775at5820	Gamma-tubulin complex component
780at5820	Missing
787at5820	Missing
799at5820	Complete	2365_g	1286.9	1115	https://www.orthodb.org/v10?query=799at5820	LCCL domain-containing protein
808at5820	Complete	1980_g	1694.3	1044	https://www.orthodb.org/v10?query=808at5820	Coatomer alpha subunit, putative
810at5820	Complete	2067_g	1117.9	1171	https://www.orthodb.org/v10?query=810at5820	Domain of unknown function DUF3441
813at5820	Complete	2281_g	1603.1	1197	https://www.orthodb.org/v10?query=813at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
821at5820	Complete	1487_g	332.6	809	https://www.orthodb.org/v10?query=821at5820	PowCR01_120038500
828at5820	Complete	1407_g	626.8	1204	https://www.orthodb.org/v10?query=828at5820	Ubiquitin-protein ligase, putative
833at5820	Missing
841at5820	Complete	2613_g	678.3	1547	https://www.orthodb.org/v10?query=841at5820	PowCR01_110044300
842at5820	Missing
848at5820	Missing
857at5820	Complete	2911_g	2184.7	1070	https://www.orthodb.org/v10?query=857at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
859at5820	Complete	387_g	1267.5	1292	https://www.orthodb.org/v10?query=859at5820	PowCR01_090042300
865at5820	Complete	2614_g	1311.6	1064	https://www.orthodb.org/v10?query=865at5820	Zinc finger, RING-type
866at5820	Missing
870at5820	Complete	1233_g	1044.4	960	https://www.orthodb.org/v10?query=870at5820	P-type ATPase
877at5820	Missing
879at5820	Complete	863_g	1752.6	1646	https://www.orthodb.org/v10?query=879at5820	PowCR01_040021200
882at5820	Complete	1232_g	1714.4	1663	https://www.orthodb.org/v10?query=882at5820	Potassium channel
885at5820	Missing
890at5820	Missing
896at5820	Missing
898at5820	Complete	2754_g	1561.4	1087	https://www.orthodb.org/v10?query=898at5820	EF-hand domain
899at5820	Missing
913at5820	Complete	945_g	2361.7	1126	https://www.orthodb.org/v10?query=913at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
918at5820	Missing
921at5820	Complete	296_g	1042.1	955	https://www.orthodb.org/v10?query=921at5820	PowCR01_120051200
926at5820	Missing
933at5820	Missing
935at5820	Missing
940at5820	Fragmented	3880_g	628.6	591	https://www.orthodb.org/v10?query=940at5820	PowCR01_130024700
943at5820	Missing
947at5820	Missing
951at5820	Missing
952at5820	Complete	2440_g	769.2	953	https://www.orthodb.org/v10?query=952at5820	PowCR01_120006000
955at5820	Complete	1872_g	1595.0	1478	https://www.orthodb.org/v10?query=955at5820	Mechanosensitive ion channel protein
958at5820	Missing
971at5820	Complete	1128_g	2055.1	1095	https://www.orthodb.org/v10?query=971at5820	Splicing factor 3B subunit 3, putative
974at5820	Missing
983at5820	Complete	3005_g	1051.5	1863	https://www.orthodb.org/v10?query=983at5820	DNA repair protein RAD50, putative
984at5820	Missing
987at5820	Missing
996at5820	Missing
999at5820	Missing
1005at5820	Complete	338_g	1833.2	1151	https://www.orthodb.org/v10?query=1005at5820	P-type ATPase
1006at5820	Complete	2726_g	2445.6	1209	https://www.orthodb.org/v10?query=1006at5820	DNA topoisomerase 2
1010at5820	Missing
1013at5820	Missing
1016at5820	Complete	2860_g	1025.6	1885	https://www.orthodb.org/v10?query=1016at5820	Eukaryotic translation initiation factor subunit eIF2A, putative
1027at5820	Complete	1184_g	783.5	1089	https://www.orthodb.org/v10?query=1027at5820	PowCR01_140049000
1030at5820	Complete	1067_g	1485.4	1148	https://www.orthodb.org/v10?query=1030at5820	ABC transporter type 1, transmembrane domain
1033at5820	Missing
1034at5820	Missing
1036at5820	Complete	1158_g	345.0	756	https://www.orthodb.org/v10?query=1036at5820	PowCR01_130015000
1037at5820	Complete	1261_g	1592.0	1369	https://www.orthodb.org/v10?query=1037at5820	Sodium/hydrogen exchanger, Na+, H+ antiporter, putative
1039at5820	Complete	1671_g	1239.6	1063	https://www.orthodb.org/v10?query=1039at5820	Eukaryotic initiation factor 2alpha kinase 1, putative
1041at5820	Complete	3138_g	1772.2	1406	https://www.orthodb.org/v10?query=1041at5820	Snf2-related CBP activator, putative
1046at5820	Fragmented	363_g	1468.8	964	https://www.orthodb.org/v10?query=1046at5820	Zinc finger, PARP-type
1047at5820	Missing
1050at5820	Missing
1051at5820	Complete	1646_g	1300.0	1124	https://www.orthodb.org/v10?query=1051at5820	PowCR01_140007800
1052at5820	Complete	2791_g	830.7	1292	https://www.orthodb.org/v10?query=1052at5820	Structural maintenance of chromosomes protein 6, putative
1058at5820	Complete	1624_g	1360.2	1125	https://www.orthodb.org/v10?query=1058at5820	DNA repair endonuclease, putative
1064at5820	Complete	490_g	1742.4	1080	https://www.orthodb.org/v10?query=1064at5820	SRCR-like domain
1067at5820	Complete	3069_g	1121.2	1205	https://www.orthodb.org/v10?query=1067at5820	Rab GTPase activator, putative
1074at5820	Complete	1653_g	1966.5	1085	https://www.orthodb.org/v10?query=1074at5820	Exportin-1, putative
1083at5820	Complete	1377_g	1266.1	1749	https://www.orthodb.org/v10?query=1083at5820	Patatin-like phospholipase, putative
1085at5820	Complete	3300_g	549.7	884	https://www.orthodb.org/v10?query=1085at5820	High molecular weight rhoptry protein 2
1087at5820	Complete	3528_g	925.6	994	https://www.orthodb.org/v10?query=1087at5820	Kinesin family member 18/19
1089at5820	Missing
1090at5820	Complete	1634_g	1507.6	1205	https://www.orthodb.org/v10?query=1090at5820	WD40-repeat-containing domain
1097at5820	Complete	2302_g	2056.1	1254	https://www.orthodb.org/v10?query=1097at5820	PowCR01_130029500
1098at5820	Complete	1682_g	1293.3	873	https://www.orthodb.org/v10?query=1098at5820	Elongation factor 2
1106at5820	Missing
1108at5820	Missing
1110at5820	Complete	831_g	688.8	1605	https://www.orthodb.org/v10?query=1110at5820	PowCR01_120010400
1119at5820	Complete	2573_g	1039.8	788	https://www.orthodb.org/v10?query=1119at5820	Glycoside hydrolase, family 35
1120at5820	Missing
1123at5820	Complete	2798_g	2088.6	1035	https://www.orthodb.org/v10?query=1123at5820	Splicing factor 3B subunit 1
1124at5820	Fragmented	1057_g	1327.5	1039	https://www.orthodb.org/v10?query=1124at5820	P-type ATPase
1125at5820	Complete	2786_g	667.8	1152	https://www.orthodb.org/v10?query=1125at5820	PowCR01_130037100
1127at5820	Complete	1541_g	1569.3	1161	https://www.orthodb.org/v10?query=1127at5820	PowCR01_110030400
1130at5820	Complete	1748_g	1629.7	1103	https://www.orthodb.org/v10?query=1130at5820	Nonsense mRNA reducing factor 1
1133at5820	Missing
1134at5820	Missing
1137at5820	Missing
1139at5820	Missing
1144at5820	Complete	485_g	1645.7	1203	https://www.orthodb.org/v10?query=1144at5820	WD40/YVTN repeat-like-containing domain superfamily
1145at5820	Complete	1331_g	509.8	1135	https://www.orthodb.org/v10?query=1145at5820	C2 domain-containing protein 5
1149at5820	Complete	3235_g	998.2	1434	https://www.orthodb.org/v10?query=1149at5820	Amino acid transporter, putative
1152at5820	Complete	2137_g	1712.7	966	https://www.orthodb.org/v10?query=1152at5820	Aminoacyl-tRNA synthetase, class Ia
1167at5820	Complete	3090_g	809.2	1203	https://www.orthodb.org/v10?query=1167at5820	PowCR01_100007700
1168at5820	Missing
1174at5820	Missing
1177at5820	Complete	2200_g	654.0	1310	https://www.orthodb.org/v10?query=1177at5820	GTP binding
1180at5820	Missing
1181at5820	Complete	1097_g	1296.8	953	https://www.orthodb.org/v10?query=1181at5820	Phosphoinositide phospholipase C
1189at5820	Complete	3537_g	484.6	977	https://www.orthodb.org/v10?query=1189at5820	WD40-repeat-containing domain superfamily
1194at5820	Missing
1196at5820	Complete	1761_g	911.9	1137	https://www.orthodb.org/v10?query=1196at5820	PowCR01_050007300
1203at5820	Complete	3416_g	1158.9	1002	https://www.orthodb.org/v10?query=1203at5820	6-phosphofructokinase
1205at5820	Missing
1211at5820	Missing
1221at5820	Complete	219_g	1658.8	1098	https://www.orthodb.org/v10?query=1221at5820	P-loop containing nucleoside triphosphate hydrolase
1222at5820	Complete	2330_g	1565.5	999	https://www.orthodb.org/v10?query=1222at5820	Coatomer beta subunit, appendage platform domain
1229at5820	Complete	2314_g	1247.4	1230	https://www.orthodb.org/v10?query=1229at5820	Phosphatidylinositol 3-kinase
1231at5820	Missing
1243at5820	Missing
1244at5820	Complete	2596_g	1223.8	1134	https://www.orthodb.org/v10?query=1244at5820	Acyl-CoA synthetase, putative
1254at5820	Complete	537_g	1138.8	980	https://www.orthodb.org/v10?query=1254at5820	PowCR01_130020800
1258at5820	Missing
1259at5820	Complete	3497_g	1810.2	963	https://www.orthodb.org/v10?query=1259at5820	DNA polymerase
1267at5820	Fragmented	3241_g	904.8	767	https://www.orthodb.org/v10?query=1267at5820	Structural maintenance-chromosome 1
1275at5820	Missing
1282at5820	Complete	2926_g	857.3	1087	https://www.orthodb.org/v10?query=1282at5820	tRNA wybutosine-synthesizing-like superfamily
1286at5820	Complete	1052_g	1878.3	1091	https://www.orthodb.org/v10?query=1286at5820	Leucyl-tRNA synthetase
1288at5820	Complete	3917_g	632.7	603	https://www.orthodb.org/v10?query=1288at5820	Tyrosine kinase-like protein
1289at5820	Complete	3152_g	1456.9	966	https://www.orthodb.org/v10?query=1289at5820	Ubiquitin-activating enzyme E1
1301at5820	Complete	2280_g	1970.0	1078	https://www.orthodb.org/v10?query=1301at5820	P-type ATPase
1302at5820	Complete	1827_g	1113.7	887	https://www.orthodb.org/v10?query=1302at5820	Leucyl-tRNA synthetase
1309at5820	Complete	3455_g	1352.2	1306	https://www.orthodb.org/v10?query=1309at5820	SMCs flexible hinge
1313at5820	Missing
1314at5820	Complete	1963_g	841.6	1004	https://www.orthodb.org/v10?query=1314at5820	PowCR01_080036900
1318at5820	Complete	3464_g	1253.5	942	https://www.orthodb.org/v10?query=1318at5820	Ubiquitin carboxyl-terminal hydrolase 2, putative
1320at5820	Complete	3218_g	1243.5	889	https://www.orthodb.org/v10?query=1320at5820	Lipid/sterol
1322at5820	Complete	2975_g	1685.4	1001	https://www.orthodb.org/v10?query=1322at5820	DNA-directed RNA polymerase
1332at5820	Complete	2691_g	941.6	1294	https://www.orthodb.org/v10?query=1332at5820	PowCR01_090030500
1335at5820	Complete	2043_g	1045.2	1353	https://www.orthodb.org/v10?query=1335at5820	A0A1K9YEH9_PLAVI
1353at5820	Complete	1867_g	1754.5	1026	https://www.orthodb.org/v10?query=1353at5820	Karyopherin beta, putative
1354at5820	Complete	3181_g	1722.0	894	https://www.orthodb.org/v10?query=1354at5820	Oxoglutarate dehydrogenase (Succinyl-transferring), E1 component
1362at5820	Complete	244_g	1123.6	1086	https://www.orthodb.org/v10?query=1362at5820	Importin-7, putative
1364at5820	Complete	2863_g	813.8	1160	https://www.orthodb.org/v10?query=1364at5820	PowCR01_140054200
1365at5820	Missing
1369at5820	Missing
1374at5820	Complete	1768_g	1245.2	1036	https://www.orthodb.org/v10?query=1374at5820	Zinc finger protein, putative
1380at5820	Complete	3222_g	1562.6	934	https://www.orthodb.org/v10?query=1380at5820	Ubiquitin conjugation factor E4 B, putative
1382at5820	Complete	1238_g	1348.9	1025	https://www.orthodb.org/v10?query=1382at5820	Rhoptry protein 2, putative
1384at5820	Missing
1385at5820	Missing
1387at5820	Complete	1078_g	1626.2	1090	https://www.orthodb.org/v10?query=1387at5820	Kinesin-7, putative
1391at5820	Missing
1394at5820	Missing
1395at5820	Missing
1404at5820	Complete	2856_g	1350.0	949	https://www.orthodb.org/v10?query=1404at5820	ATP-dependent RNA helicase, putative
1411at5820	Missing
1412at5820	Missing
1413at5820	Complete	1433_g	1092.7	994	https://www.orthodb.org/v10?query=1413at5820	Falcilysin, putative
1414at5820	Complete	794_g	1219.7	765	https://www.orthodb.org/v10?query=1414at5820	Gamma-tubulin complex component, putative
1418at5820	Missing
1419at5820	Missing
1423at5820	Missing
1427at5820	Complete	1516_g	1245.7	881	https://www.orthodb.org/v10?query=1427at5820	Tyrosine kinase-like protein
1439at5820	Complete	1378_g	667.8	1156	https://www.orthodb.org/v10?query=1439at5820	PowCR01_110016200
1444at5820	Complete	3165_g	1771.6	1131	https://www.orthodb.org/v10?query=1444at5820	Ankyrin repeat-containing domain
1450at5820	Complete	1636_g	548.7	893	https://www.orthodb.org/v10?query=1450at5820	Rab-GTPase-TBC domain
1452at5820	Missing
1454at5820	Complete	1174_g	244.6	1220	https://www.orthodb.org/v10?query=1454at5820	Zinc finger, C3HC4 type, putative
1459at5820	Missing
1462at5820	Fragmented	4138_g	261.6	544	https://www.orthodb.org/v10?query=1462at5820	PowCR01_120031400
1468at5820	Complete	1722_g	1337.7	1003	https://www.orthodb.org/v10?query=1468at5820	5'-3' exoribonuclease
1473at5820	Missing
1483at5820	Complete	3694_g	681.0	811	https://www.orthodb.org/v10?query=1483at5820	N-alpha-acetyltransferase 15, NatA auxiliary subunit, putative
1487at5820	Complete	1880_g	1086.5	1062	https://www.orthodb.org/v10?query=1487at5820	WD40/YVTN repeat-like-containing domain superfamily
1489at5820	Complete	73_g	1527.4	936	https://www.orthodb.org/v10?query=1489at5820	Pyridine nucleotide transhydrogenase, putative
1490at5820	Complete	2298_g	578.2	853	https://www.orthodb.org/v10?query=1490at5820	Chromatin remodeling protein
1493at5820	Complete	546_g	835.0	1019	https://www.orthodb.org/v10?query=1493at5820	A0A2P9GI45_9APIC
1494at5820	Complete	2016_g	1643.9	891	https://www.orthodb.org/v10?query=1494at5820	P-type ATPase
1501at5820	Complete	1299_g	1120.6	1028	https://www.orthodb.org/v10?query=1501at5820	Armadillo-type fold
1504at5820	Missing
1507at5820	Complete	1978_g	1957.1	1023	https://www.orthodb.org/v10?query=1507at5820	Ran-binding protein, putative
1513at5820	Complete	2239_g	483.8	920	https://www.orthodb.org/v10?query=1513at5820	PowCR01_070022500
1518at5820	Complete	2540_g	1378.1	1594	https://www.orthodb.org/v10?query=1518at5820	Histone deacetylase
1520at5820	Complete	2114_g	1735.1	933	https://www.orthodb.org/v10?query=1520at5820	Phosphoenolpyruvate carboxylase
1521at5820	Missing
1522at5820	Complete	2995_g	1327.4	1202	https://www.orthodb.org/v10?query=1522at5820	SUF system FeS cluster assembly, SufBD
1526at5820	Missing
1529at5820	Missing
1533at5820	Missing
1547at5820	Complete	2943_g	1275.3	1047	https://www.orthodb.org/v10?query=1547at5820	DEAD/DEAH box helicase, putative
1548at5820	Missing
1552at5820	Complete	216_g	1698.6	903	https://www.orthodb.org/v10?query=1552at5820	Aminoacyl-tRNA synthetase, class Ia
1563at5820	Complete	176_g	1015.5	1429	https://www.orthodb.org/v10?query=1563at5820	Kinesin motor domain
1569at5820	Missing
1570at5820	Complete	2086_g	1137.7	1335	https://www.orthodb.org/v10?query=1570at5820	DNA2/NAM7 helicase, putative
1571at5820	Complete	245_g	805.1	932	https://www.orthodb.org/v10?query=1571at5820	PowCR01_010008800
1580at5820	Complete	2809_g	1124.0	1166	https://www.orthodb.org/v10?query=1580at5820	BEACH domain
1582at5820	Complete	3137_g	1242.3	999	https://www.orthodb.org/v10?query=1582at5820	Insulinase, putative
1613at5820	Missing
1614at5820	Complete	877_g	826.9	1270	https://www.orthodb.org/v10?query=1614at5820	Nuclear formin-like protein
1620at5820	Missing
1624at5820	Missing
1628at5820	Complete	3445_g	1249.2	1148	https://www.orthodb.org/v10?query=1628at5820	PowCR01_110029800
1632at5820	Missing
1633at5820	Complete	3547_g	892.8	1110	https://www.orthodb.org/v10?query=1633at5820	Structural maintenance of chromosomes protein
1634at5820	Fragmented	3347_g	571.2	664	https://www.orthodb.org/v10?query=1634at5820	Leucine-rich repeat protein
1635at5820	Complete	3505_g	1129.6	750	https://www.orthodb.org/v10?query=1635at5820	AP-4 complex subunit epsilon, putative
1636at5820	Missing
1640at5820	Missing
1642at5820	Missing
1662at5820	Complete	534_g	1561.9	919	https://www.orthodb.org/v10?query=1662at5820	26S Proteasome non-ATPase regulatory subunit 1
1667at5820	Missing
1668at5820	Missing
1676at5820	Complete	1503_g	1169.1	845	https://www.orthodb.org/v10?query=1676at5820	Peptidase M1, alanyl aminopeptidase, C-terminal
1677at5820	Fragmented	3388_g	204.0	160	https://www.orthodb.org/v10?query=1677at5820	P-type ATPase, cytoplasmic domain N
1681at5820	Complete	3308_g	1035.9	990	https://www.orthodb.org/v10?query=1681at5820	WD40/YVTN repeat-like-containing domain superfamily
1684at5820	Missing
1687at5820	Complete	2150_g	644.3	798	https://www.orthodb.org/v10?query=1687at5820	Helicase
1688at5820	Missing
1690at5820	Complete	2480_g	1149.1	674	https://www.orthodb.org/v10?query=1690at5820	AP-1 complex subunit gamma
1692at5820	Complete	614_g	1090.0	928	https://www.orthodb.org/v10?query=1692at5820	Tetratricopeptide repeat
1693at5820	Fragmented	4109_g	291.2	438	https://www.orthodb.org/v10?query=1693at5820	Armadillo-type fold
1697at5820	Fragmented	995_g	234.0	300	https://www.orthodb.org/v10?query=1697at5820	PowCR01_140064000
1702at5820	Missing
1708at5820	Complete	782_g	990.6	932	https://www.orthodb.org/v10?query=1708at5820	Translation initiation factor EIF-2B subunit related
1709at5820	Complete	2956_g	1053.8	948	https://www.orthodb.org/v10?query=1709at5820	PowCR01_060017700
1711at5820	Missing
